"ML1"	"ML2"	"ML3"	"ML4"
"CC0050"	0.569661857781837	2.04410883332194	-0.158791010087445	-0.0928443011838705
"CC0051"	0.245959581870978	-0.692173283528477	0.0725654246539208	-0.291228961248847
"CC0052"	-0.940569812402643	1.67714803370332	0.40456689603398	-1.10266748207853
"CC0053"	-1.07763574955827	-1.92227636397358	-1.70605886893899	0.911101383236485
"CC0054"	1.30872368557172	0.66394515138193	1.02180172737734	1.02288337045055
"CC0055"	0.949435904705484	-1.74524943750688	0.324215084074286	1.88256679633676
"CC0056"	0.518237699646298	-1.25020411299239	-0.961412681719234	0.818977731788277
"CC0057"	-0.597310117777036	-1.12918327215784	-1.90490029024421	1.19778462725472
"CC0058"	0.905180002951243	-1.68643156186481	0.0812002684500394	1.04934993358813
"CC0059"	0.406226435714478	1.01307990199847	-0.243797960066223	-1.18768680586998
"CC0060"	0.12004322038065	0.533003146853118	-1.79352327130848	-0.0979653505109431
"CC0061"	0.506306570203716	-1.30941240416465	0.372015655162737	-1.16358106485315
"CC0063"	0.0106568510870215	-1.21940412133888	0.825715523172706	0.790492668429521
"CC0064"	-0.93148168653365	1.12117688445601	-1.48646596696126	-0.323058798052139
"CC0065"	0.878876419664745	-1.48622505921425	0.00240966710081872	-0.677440141608661
"CC0068"	0.870868141218594	1.1337841045163	1.31702433247879	-0.622811497886355
"CC0069"	0.226177551564926	1.01318722040154	-1.32134786343204	0.660768776026955
"CC0070"	0.256899373382169	-0.254216961913635	-0.371262816529114	-1.81173863978341
"CC0071"	-0.625504770125679	2.40600130298744	1.31081270556702	0.801563398266497
"CC0074"	-1.60623393729085	0.956728987776665	-0.340602590498469	0.66442563179295
"CC0076"	0.92077981737946	0.758845650547659	0.956667835367296	-1.84590392418377
"CC0077"	-1.08983839497785	-0.918782262441838	0.885145270024321	2.48155587550211
"CC0078"	-1.33219443952587	-0.822445449333118	-1.18388180499999	0.402030192293281
"CC0079"	0.884019322429154	0.333046204760444	1.55331804235266	0.89500609011533
"CC0080"	-0.404619486952378	0.260935879093786	0.88527372265218	1.46638555096283
"CC0081"	0.484448326821121	-1.33848277450666	-1.35254511157356	0.371979062208966
"CC0082"	0.789051360522092	0.299838945327387	-0.334472274166072	0.389295462520228
"CC0085"	-1.43689498613931	0.000888051102974144	1.45746518333195	-0.397812709819713
"CC0086"	0.137773552152481	-0.030173854085481	1.41189702335798	1.26021182986059
"CC0087"	0.96672377239456	-0.509140931076886	1.90419867892534	-1.49423251560843
"CC0089"	-0.323574733668778	-0.858502906960092	-0.6586652964762	1.41550963035417
"CC0091"	-1.61765597709094	-1.0661204713292	0.582072268299954	-0.00221396359060619
"CC0096"	0.853402593854967	0.131394956446646	-1.44643008949645	-0.557731174317817
"CC0098"	-1.46907075937581	-1.41855452102996	0.938554640779888	0.0464598334419258
"CC0100"	0.173594909141504	1.81135893903119	0.791304277543	0.303551144695894
"CC0101"	0.251610256607236	-0.924610282506591	-0.506626683323958	-1.81739630893043
"CC0104"	-1.82864782380141	1.11607085225478	0.367069733455002	-2.75779415818987
"CC0105"	-0.575868518110955	0.757006731828247	0.70252347571708	-2.46397224131981
"CC0106"	1.00130126259757	1.38133319323601	1.01265655319228	0.75423666168935
"CC0108"	-0.426322955879791	0.611294883635061	1.37806374487572	0.166891961752112
"CC0110"	-0.731805371676048	-0.119877420188584	0.707401523808825	1.40495599615065
"CC0111"	-0.345392889558561	1.50893290616499	-1.66763626269494	-1.66081769492253
"CC0112"	-1.01577395137936	-0.692348656935127	-2.02796441987818	-1.08003819553468
"CC0113"	-1.27745910029404	-0.360199278139918	0.0424347019141534	-3.05334159089935
"CC0114"	-0.20555883078946	-0.724339472999156	0.151181125059472	0.140753923774753
"CC0115"	0.314392911004113	1.66420298026688	-0.308645987838051	1.51759693701823
"CC0116"	-0.490889824076133	-0.0375850581672353	-0.430189162751279	1.02604220719205
"CC0117"	-1.69691856059602	0.768505308998084	1.17314991280724	2.4913150237552
"CC0118"	-1.41517859400444	1.31523693841204	1.14663481118282	-2.57491336727218
"CC0119"	0.836208067604301	-0.950863989425919	-1.00866304898105	0.6038148735702
"CC0122"	0.117982525522457	-1.1093899270631	-0.941761864198211	-0.662268256989833
"CC0123"	-0.468559564351927	0.672494175504558	-0.157610089399934	2.77755913864392
"CC0124"	0.585718560401676	-2.04455095374688	1.63432744516719	-0.582131214976594
"CC0125"	0.965617856937387	-1.28877365788765	1.18247482538362	-1.02628451345042
"CC0126"	-0.259213830822149	-0.472373034246571	0.327992506013432	0.214822004192426
