"ML1"	"ML2"	"ML3"	"ML4"
"CC0152"	0.0762323701455947	-1.45946577739606	0.91380840119779	1.27686340803194
"CC0153"	2.17605679620798	0.640274916347978	-0.400817784880348	0.305787175022922
"CC0154"	2.89050323795281	0.38880514828974	-2.21847247940888	-0.780836830062501
"CC0155"	-0.148875570717058	-0.486769379161346	0.719123841113789	0.161333359335654
"CC0157"	0.677526566408109	-0.48767223331991	0.68322846024105	-0.0780284184539428
"CC0158"	-0.447734176367841	0.556063981558542	0.104034242928354	-0.836389242290153
"CC0159"	1.09318652316712	-0.457135733285062	-1.23787595269674	-0.152343426965492
"CC0161"	0.245837005095316	-0.172059104746795	-0.41123687021174	-0.39014766095047
"CC0162"	-0.467984706387027	-0.498558045369205	0.776193113066379	0.0165902237056755
"CC0164"	1.09620759386575	-0.513176616114459	0.868632403802127	1.37531002105962
"CC0165"	0.394418505068144	-0.0654469595824724	-0.0946070446251951	0.12181101741741
"CC0166"	1.44076139842015	-0.690877156035856	1.32472366883719	-1.19028791571074
"CC0168"	-0.414654196123437	-0.0181727905709443	-0.512306278642478	-1.51381575436521
"CC0169"	-0.0934452407182381	-1.28827812800912	0.76272020357597	-1.25342023978344
"CC0170"	2.65625970042718	0.274386669299685	-0.173449135293126	3.3341507292887
"CC0172"	-0.372604659341673	2.26967468878808	1.05552615299246	-0.709495236668769
"CC0173"	-0.730501974838792	-0.365642566292872	-0.669309378142563	-2.79434261514674
"CC0175"	0.433975507483671	-0.473337297824597	-1.3131118650219	-0.562305291445927
"CC0176"	-0.409858376775925	-0.194286546334985	-0.130185913208492	0.69451919486653
"CC0177"	0.0977395194478803	0.56617516277921	1.88132955187327	1.37931709281737
"CC0178"	-1.08540128492216	0.381920584432953	-0.864132422557555	-0.284299544522702
"CC0181"	1.94119782304529	-0.560590133900818	-0.203786323698277	-0.808556687753451
"CC0182"	-0.74428477050596	-0.930222244338972	-0.379792729628836	0.561074846780304
"CC0183"	-0.825722957193005	-0.077475035712801	0.61334375977408	-0.0868290318382481
"CC0184"	-2.08795078197887	0.192254452134167	0.129466482917215	-0.17085577229322
"CC0185"	1.83133903723219	0.82461694370749	0.782344710160449	-0.474295848732544
"CC0186"	-1.7344852464329	-0.973707626609236	-0.13667769470649	-0.343805810358363
"CC0188"	0.0839954646358963	-1.20444107535661	-0.762389966006662	-0.322708039261223
"CC0189"	0.173883556185282	0.787536651927809	-0.665680764851433	-0.116478899099655
"CC0190"	-0.108358209078103	1.1774100025615	-1.28093222328104	-0.185615188548517
"CC0191"	-0.836266014955611	-1.29849131918562	-1.94276676893878	1.3420101352912
