"ML1"	"ML2"	"ML3"	"ML4"
"CC0172"	-0.504133093266723	2.36330912315627	0.816584898523557	-0.631869257124398
"CC0173"	-0.536758608752573	-0.195254984526841	-1.05226768169734	-2.72936538811345
"CC0175"	0.65965543431117	-0.497793227495867	-1.23480644553063	-0.497096664641597
"CC0176"	-0.333745217031113	-0.24556583828379	-0.017834911442605	0.612258315587515
"CC0177"	-0.154358417666499	0.532923904761833	1.98499366488114	1.23647554904937
"CC0178"	-0.879164685463941	0.361105340990765	-0.900166303403746	-0.285549620697782
"CC0181"	2.1710982415915	-0.577883493075248	0.0922047363312581	-0.796932199482444
"CC0182"	-0.603290843153328	-0.962614458141024	-0.306980549830436	0.455827736274833
"CC0183"	-0.737194487468267	-0.0676939644315658	0.633677877463769	-0.266346985549086
"CC0184"	-2.1496927373928	0.24612427428014	-0.126328243772458	-0.302494016652675
"CC0185"	1.62541780584679	0.857961893432283	0.807017692501099	-0.393983048163524
"CC0186"	-1.86850734992119	-0.89983934530966	-0.420940451237437	-0.421689940211155
"CC0188"	0.0612684316341047	-1.18866897279976	-0.83211399097094	-0.309619696516568
"CC0189"	0.145307386810284	0.791999372717024	-0.768397844661116	0.043118752996401
"CC0190"	-0.0443444735005933	1.162246349878	-1.41106493158898	0.0524851502037198
"CC0191"	-0.715187294766627	-1.44238616953518	-1.80709161660413	1.3591321064766
